key,Race,Date,distance_km,elevation_gain_m,key_race,finishers,winner_hours,top3_median_hours,km_effort,vertical_share,elite_equivalent_speed
12275,ULTRA TRAIL GUARA SOMONTANO SPORTHG 2014 - ULTRA-TRAIL ® 102KM,4 October 2014,102.0,6100,12275,233,11.133333333333333,11.441944444444445,163.0,0.37423312883435583,14.245830399844625
12276,ULTRA TRAIL GUARA SOMONTANO SPORTHG 2014 - LONG TRAIL,4 October 2014,50.4,2060,12276,149,5.054722222222222,5.252777777777778,71.0,0.29014084507042254,13.516657852987835
12277,ULTRA TRAIL GUARA SOMONTANO SPORTHG 2014 - TRAIL 38 KM,4 October 2014,37.5,1600,12277,147,3.200277777777778,3.346111111111111,53.5,0.29906542056074764,15.98870994521003
12278,3X3000 80K ULTRA 2014 - 80KM,4 October 2014,76.8,4090,12278,160,8.482222222222223,8.646944444444445,117.69999999999999,0.3474936278674597,13.61174467538308
12279,TRENCACIMS PAULS 2014 - TRENCACIMS PAULS - ULTRA MATARO TERRES DE L'EBRE,4 October 2014,47.7,3660,12279,56,6.877777777777778,7.277777777777778,84.30000000000001,0.4341637010676156,11.58320610687023
12280,THE NORTH FACE ENDURANCE CHALLENGE UTAH 2014 - 50 MILE,4 October 2014,80.5,4130,12280,123,7.612222222222222,7.751111111111111,121.8,0.3390804597701149,15.71387614678899
12281,THE NORTH FACE ENDURANCE CHALLENGE UTAH 2014 - 50K,4 October 2014,50.6,2350,12281,121,4.335,4.498055555555555,74.1,0.3171390013495277,16.473784968813685
12282,MORENIC TRAIL 2014,4 October 2014,113.4,2890,12282,90,10.819444444444445,12.126111111111111,142.3,0.20309205903021782,11.73500710129656
12283,VALAMAR TRAIL 2014 - ULTRA,4 October 2014,72.8,2530,12283,65,7.088888888888889,7.407777777777778,98.1,0.2579001019367992,13.242837858107094
12284,VALAMAR TRAIL 2014 - LIGHT,4 October 2014,53.0,1530,12284,48,5.724166666666667,5.825833333333334,68.3,0.2240117130307467,11.723644686024889
12285,SHORT / HALF CHAMPAQUI 2014 - MISION HALF 80K,4 October 2014,75.0,3400,12285,31,10.916666666666666,11.05,109.0,0.3119266055045872,9.864253393665157
12286,BESKIDY ULTRA - TRAIL® 2014 - BUT 60,4 October 2014,60.5,3070,12286,75,7.053888888888889,7.238333333333333,91.2,0.3366228070175438,12.599585539949345
12287,BESKIDY ULTRA - TRAIL® 2014 - BUT 90,4 October 2014,95.0,4130,12287,41,11.980833333333333,12.076666666666666,136.3,0.30300807043286865,11.286226883797958
12288,VAAROJEN MARATON 2014 - 86 KM,4 October 2014,87.8,2290,12288,85,8.610555555555555,9.280555555555555,110.69999999999999,0.2068654019873532,11.928165219994014
12289,THE NORTH FACE ENDURANCE CHALLENGE UTAH 2014 - MARATHON,4 October 2014,42.0,1950,12289,59,3.838611111111111,4.397777777777778,61.5,0.3170731707317073,13.98433552299141
12290,THE NORTH FACE ENDURANCE CHALLENGE UTAH 2014 - HALF MARATHON,4 October 2014,21.4,1050,12290,218,1.5269444444444444,1.5666666666666667,31.9,0.329153605015674,20.361702127659573
12291,FLAGSTAFF SKY RACE 2014 - 55 KM,4 October 2014,54.9,3110,12291,37,5.729444444444445,6.006666666666667,86.0,0.3616279069767442,14.317425083240844
12292,OSJ KOUMI 2014 - 100 MILES,4 October 2014,150.0,9010,12292,26,21.871944444444445,22.31861111111111,240.1,0.3752603082049146,10.757837878203294
12293,FLAGSTAFF SKY RACE 2014 - 39 KM,4 October 2014,39.7,2590,12293,39,4.168055555555555,4.403888888888889,65.6,0.3948170731707317,14.8959253185316
12294,CONVOY TOTEM RUN 2014,4 October 2014,58.0,3000,12294,241,7.558055555555556,8.075833333333334,88.0,0.3409090909090909,10.896708286038592
12295,SHORT / HALF CHAMPAQUI 2014 - SHORT 40K,4 October 2014,40.0,2000,12295,157,4.666666666666667,4.733333333333333,60.0,0.3333333333333333,12.676056338028168
12296,BOTAMARGES 2014,4 October 2014,71.4,3340,12296,293,7.72,7.808888888888889,104.80000000000001,0.3187022900763358,13.420603301081389
12297,CLOUDSPLITTER 100 2014 - 100 MILE,4 October 2014,166.8,7710,12297,23,21.13222222222222,23.723055555555554,243.9,0.3161131611316113,10.281137664953222
12298,CLOUDSPLITTER 100 2014 - 100K,4 October 2014,98.9,4560,12298,20,14.426666666666666,14.687777777777777,144.5,0.31557093425605537,9.838111808760118
12299,TRAIL DE MAUVES EN VERT 2014 - MELTO'TRAIL 56 KM SOLO,5 October 2014,55.0,1200,12299,251,4.5475,4.723611111111111,67.0,0.1791044776119403,14.184063510732136
12300,MAGREDI MOUNTAIN TRAIL 2014 - MAGREDI MOUNTAIN TRAIL 100 MI (MMT 100 MILE),3 October 2014,157.8,6550,12300,87,22.232777777777777,24.4525,223.3,0.29332736229287953,9.131990594008792
12301,GRINDSTONE 100 2014,3 October 2014,160.0,6990,12301,189,18.57777777777778,19.13361111111111,229.9,0.30404523705959113,12.015505001379191
12302,CUYAMACA 100K 2014,4 October 2014,100.4,3350,12302,124,10.090277777777779,10.578333333333333,133.9,0.2501867064973861,12.65794863715141
12303,MONTSEC ULTRA TRAIL 2014 - MUT,4 October 2014,95.0,5200,12303,32,12.255833333333333,12.7825,147.0,0.35374149659863946,11.500097789947192
12304,TRAIL GAPEN'CIMES 2014 - TRAIL EDELWEISS,5 October 2014,53.9,3200,12304,199,5.501111111111111,5.75,85.9,0.3725261932479627,14.93913043478261
12305,TRAIL GAPEN'CIMES 2014 - TRAIL DES CRETES,5 October 2014,30.0,1500,12305,332,2.638611111111111,2.691388888888889,45.0,0.3333333333333333,16.719991743213953
12306,TRAIL DES GLIERES 2014 - TRAIL DES GLIERES - DERNIER ASSAUT,5 October 2014,21.8,1440,12306,375,1.978611111111111,2.126388888888889,36.2,0.39779005524861877,17.02416721097322
12307,TRAIL DES GLIERES 2014 - TRAIL DES GLIERES - L'ESCARMOUCHE,5 October 2014,50.5,3350,12307,281,5.391111111111111,5.683055555555556,84.0,0.39880952380952384,14.780781074343809
12308,4 DESERTS 2014 - ATACAMA CROSSING,5 October 2014,250.0,1590,12308,126,25.96611111111111,30.91611111111111,265.9,0.05979691613388492,8.600693633308774
12309,ULTRA TRAIL TORRES DEL PAINE 2014 - 67 KM,26 September 2014,68.1,2290,12309,33,7.588333333333333,7.835833333333333,91.0,0.25164835164835164,11.613314899500159
12310,ULTRA TRAIL TORRES DEL PAINE 2014 - 109 KM,26 September 2014,109.9,2950,12310,9,14.684722222222222,15.96111111111111,139.4,0.2116212338593974,8.733727810650889
12311,ADAMELLO ULTRA TRAIL 2014 - ADAMELLO ULTRA TRAIL - 175 KM,26 September 2014,179.5,10970,12311,20,31.45277777777778,32.55305555555555,289.2,0.37932226832641774,8.88395866576785
12312,ULTRA TRAIL TORRES DEL PAINE 2014 - 42 KM,26 September 2014,42.0,1800,12312,33,4.896944444444444,5.155,60.0,0.3,11.639185257032008
12313,THE GEORGIA JEWEL 2014 - 100 MILER,26 September 2014,161.0,5500,12313,29,20.373055555555556,20.81833333333333,216.0,0.25462962962962965,10.375470338643824
12314,HUMANI'TRAIL 2014 - TRAIL DES DIABLERETS 55 KM,27 September 2014,54.0,3990,12314,125,6.728611111111111,6.945555555555556,93.9,0.4249201277955271,13.519436890097584
12315,ULTRA RACE OF CHAMPIONS 2014 - UROC 100 - CO,27 September 2014,98.2,3220,12315,55,9.745277777777778,9.9125,130.4,0.24693251533742333,13.155107187894075
12316,ULTRA TRAIL BOSQUES DEL SUR 2014 - UTBS,27 September 2014,126.0,3750,12316,149,13.563888888888888,13.725555555555555,163.5,0.22935779816513763,11.912086132923177
12317,COTSWOLD WAY CENTURY 2014 - 100 MILES,27 September 2014,164.6,4090,12317,55,19.516666666666666,19.916666666666668,205.5,0.19902676399026764,10.317991631799163
12318,PATAGONIAN INTERNATIONAL MARATHON 2014 - PATAGONIAN INTERNATIONAL MARATHON - 63KM,27 September 2014,63.5,1050,12318,52,4.3213888888888885,5.6658333333333335,74.0,0.14189189189189189,13.060744227092218
12319,"ROUND 3, THE WYE ONE WAY 2014 - ULTRA",27 September 2014,82.0,2250,12319,27,9.071944444444444,9.178611111111111,104.5,0.215311004784689,11.385164785279786
12320,THE NORTH FACE ENDURANCE CHALLENGE ECUADOR 2014 - 80 KM,27 September 2014,80.5,3370,12320,27,6.633333333333334,6.85,114.2,0.29509632224168125,16.67153284671533
12321,THE NORTH FACE ENDURANCE CHALLENGE ECUADOR 2014 - 50 KM,27 September 2014,51.3,2100,12321,78,5.375555555555556,5.625277777777778,72.3,0.29045643153526973,12.852698632166312
12322,MOUNTAIN LAKES 100 2014,27 September 2014,155.6,3630,12322,64,16.275555555555556,16.403055555555557,191.89999999999998,0.18916102136529442,11.69903981304296
12323,MARCAHUASI ULTRA 2014 - 60K,27 September 2014,60.7,2940,12323,48,8.13888888888889,8.28888888888889,90.1,0.3263041065482797,10.869973190348524
12324,GRAND TRAIL DU SAINT JACQUES 2014 - LE GRAND TRAIL,27 September 2014,71.3,1610,12324,218,5.7683333333333335,5.979722222222223,87.4,0.1842105263157895,14.616063548102384
12325,GRAND TRAIL DU SAINT JACQUES 2014 - TRAIL DU GEVAUDAN,27 September 2014,50.8,1270,12325,245,3.945,4.239166666666667,63.5,0.19999999999999998,14.979359150776489
12326,GRAND TRAIL DU SAINT JACQUES 2014 - VIA PIODENSIS,27 September 2014,29.2,580,12326,514,1.9205555555555556,1.9297222222222221,35.0,0.1657142857142857,18.137325464229164
12327,RED FOX 2014 - 50 KM,27 September 2014,50.0,2820,12327,20,5.253611111111111,5.458333333333333,78.2,0.36061381074168797,14.326717557251909
12328,PATAGONIAN INTERNATIONAL MARATHON 2014 - PATAGONIAN INTERNATIONAL MARATHON - 21KM,27 September 2014,21.0,450,12328,443,1.3125,1.363611111111111,25.5,0.17647058823529413,18.70034630270931
12329,PATAGONIAN INTERNATIONAL MARATHON 2014 - PATAGONIAN INTERNATIONAL MARATHON - 42KM,27 September 2014,42.0,900,12329,165,3.4225,3.519722222222222,51.0,0.17647058823529413,14.489779812169521
12330,THE GEORGIA JEWEL 2014 - THE GEORGIA JEWEL 50 MILE,27 September 2014,84.5,2750,12330,36,9.068888888888889,10.027777777777779,112.0,0.24553571428571427,11.168975069252078
12331,CLE ELUM RIDGE 2014 - 50K,27 September 2014,51.7,1770,12331,47,5.030555555555556,5.489166666666667,69.4,0.25504322766570603,12.64308486412631
12332,TRAIL DES AIGUILLES ROUGES 2014 - TAR,28 September 2014,50.1,4020,12332,527,6.344722222222222,6.7588888888888885,90.30000000000001,0.44518272425249167,13.360184119677793
12333,ALESIA TRAIL 2014 - VERCINGETORIX,28 September 2014,51.0,1800,12333,182,4.520277777777777,4.645555555555555,69.0,0.2608695652173913,14.852906003348481
12334,TRAIL DEL MOSCATO 2014 - LAVORARE STANCA,28 September 2014,51.8,2320,12334,83,4.634722222222222,4.808333333333334,75.0,0.30933333333333335,15.59792027729636
12335,GRANDE TRAIL SERRA D'ARGA 2014 - 53 KM,28 September 2014,54.8,2650,12335,396,5.154166666666667,5.234166666666667,81.3,0.32595325953259535,15.532558509791434
12336,TRAIL DROME LAFUMA 2014 - CHAMPIONNATS DE FRANCE TRAIL LONG,28 September 2014,61.5,3100,12336,158,5.470277777777778,5.526111111111111,92.5,0.33513513513513515,16.7387151905097
12337,TRAIL DROME LAFUMA 2014 - CHAMPIONNATS DE FRANCE TRAIL COURT,28 September 2014,23.5,1130,12337,536,1.6622222222222223,1.6966666666666668,34.8,0.32471264367816094,20.510805500982315
12338,TRAIL DEL MOSCATO 2014 - PAESI TUOI,28 September 2014,20.4,860,12338,323,1.6555555555555554,1.6640277777777777,29.0,0.296551724137931,17.427593690009182
12339,ALESIA TRAIL 2014 - MANDUBIENNE,28 September 2014,34.0,1100,12339,212,2.7919444444444443,2.8336111111111113,45.0,0.24444444444444444,15.880796000392117
12340,ALESIA TRAIL 2014 - TENDINIX,28 September 2014,25.0,700,12340,325,1.701111111111111,1.8555555555555556,32.0,0.21875,17.24550898203593
12341,TRAIL DES AIGUILLES ROUGES 2014 - P'TIT TAR,28 September 2014,15.6,1260,12341,231,1.7397222222222222,1.7430555555555556,28.2,0.44680851063829785,16.17848605577689
12342,BEAR 100 2014,26 September 2014,161.0,6870,12342,167,18.99,19.855833333333333,229.7,0.29908576404005227,11.568388802618877
12343,XTERRA ESTRADA REAL 2014 - ENDURANCE 80K,27 September 2014,80.0,2080,12343,32,7.5375,7.616944444444444,100.8,0.20634920634920637,13.233653039641151
12344,LA SKYRHUNE 2014 - LA SKYRHUNE - POTTOKEN ITZULIA,27 September 2014,21.0,1700,12344,412,2.0216666666666665,2.1461111111111113,38.0,0.4473684210526316,17.70644576753818
12345,NEZMAR ULTRA SKY MARATHON 2014,27 September 2014,118.8,5370,12345,36,15.333333333333334,15.333333333333334,172.5,0.31130434782608696,11.25
12346,ULTRACUPPEN 2014 - ULTRALOBET MOLSRUTEN,27 September 2014,58.0,580,12346,144,4.344444444444444,4.348888888888889,63.8,0.09090909090909091,14.67041389882473
12347,CAUSEWAY COST ULTRA MARATHON 2014 - CAUSEWAY COAST ULTRA MARATHON,27 September 2014,65.2,940,12347,63,5.692222222222222,5.7380555555555555,74.60000000000001,0.1260053619302949,13.000919785060756
12348,TABLE ROCK ULTRAS 2014 - 50K,27 September 2014,49.3,1650,12348,52,5.042777777777777,5.392222222222222,65.8,0.2507598784194529,12.202761178652379
12349,TRAIL DEGLI EROI 2014 - TRAIL DEGLI EROI 46KM,28 September 2014,46.3,2580,12349,288,4.370555555555556,4.508611111111111,72.1,0.35783633841886275,15.991620972213665
12350,TRAIL DEGLI EROI 2014 - ULTRA TRAIL DEGLI EROI,28 September 2014,77.9,3840,12350,82,8.355555555555556,8.621666666666666,116.30000000000001,0.33018056749785035,13.489271215928863
12351,XTERRA ESTRADA REAL 2014 - ENDURANCE 50K,28 September 2014,50.0,1450,12351,95,4.17,4.216944444444445,64.5,0.2248062015503876,15.295435083327844
12352,TRAIL DEGLI EROI 2014 - DEGLI EROI SKY 30KM,28 September 2014,31.9,2010,12352,147,3.106388888888889,3.3338888888888887,52.0,0.38653846153846155,15.597400433261123
12353,VERMONT 50 2014 - 50M,28 September 2014,83.5,2320,12353,205,7.252222222222223,7.338888888888889,106.7,0.21743205248359887,14.538985616956852
12354,VERMONT 50 2014 - 50K,28 September 2014,50.0,1700,12354,186,4.494722222222222,4.496111111111111,67.0,0.2537313432835821,14.901766959100456
12355,KODIAK ULTRA MARATHON 2014 - KODIAK 100 MI,19 September 2014,156.8,5330,12355,28,25.016666666666666,26.1,210.10000000000002,0.253688719657306,8.049808429118775
12356,KODIAK ULTRA MARATHON 2014 - KODIAK 50 MI,19 September 2014,80.5,2600,12356,48,8.733333333333333,9.066666666666666,106.5,0.24413145539906103,11.746323529411764
12357,BLACK RIVER RUN 2014 - 100 MILES,20 September 2014,161.0,2400,12357,46,14.389722222222222,16.489166666666666,185.0,0.12972972972972974,11.21948754232577
12358,BLACK RIVER RUN 2014 - 50 MILES,20 September 2014,80.5,1200,12358,34,6.758611111111111,7.193611111111111,92.5,0.12972972972972974,12.858632274008572
12359,VIETNAM MOUNTAIN MARATHON 2014 - ULTRA MARATHON 70 KM,20 September 2014,71.0,3800,12359,59,8.5,8.706944444444444,109.0,0.3486238532110092,12.518743021215506
12360,HARDMOORS 2014 - 60 MI,20 September 2014,104.0,3150,12360,88,9.469444444444445,9.533055555555556,135.5,0.23247232472324722,14.21370086540983
12361,RIALP MATXICOTS 2014 - EXTREM,20 September 2014,84.9,5620,12361,84,11.128055555555555,11.618333333333334,141.10000000000002,0.3982990786676116,12.144599053220485
12362,RIALP MATXICOTS 2014 - TRAIL,20 September 2014,44.0,3200,12362,184,5.807777777777778,5.958611111111111,76.0,0.42105263157894735,12.75465013286094
12363,ULTRA PIRINEU 2014 - SALOMON ULTRA PIRINEU,20 September 2014,104.2,6360,12363,601,11.25388888888889,12.304444444444444,167.8,0.37902264600715135,13.637348744807658
12364,ULTRA PIRINEU 2014 - MARATHON PIRINEU,20 September 2014,43.2,2690,12364,404,4.1802777777777775,4.29,70.1,0.38373751783166904,16.34032634032634
12365,HUMANI'TRAIL 2014 - TRAIL DES DIABLOTINS 27 KM,20 September 2014,27.4,1550,12365,348,2.564722222222222,2.578611111111111,42.9,0.36130536130536134,16.636863083055047
12366,PONITRIANSKA STOVKA 2014 - P100,21 September 2014,105.0,4070,12366,149,11.2,11.833333333333334,145.7,0.27934111187371313,12.312676056338027
12367,LAGO MAGGIORE INTERNATIONAL TRAIL 2014,21 September 2014,49.5,2750,12367,178,5.064444444444445,5.451944444444444,77.0,0.35714285714285715,14.123401436796252
12368,MISURINA SKY MARATHON 2014 - 42K,21 September 2014,41.7,2930,12368,248,4.368333333333333,4.3822222222222225,71.0,0.4126760563380282,16.20182555780933
12369,NINGHAI TRAIL 2014 - 50K,21 September 2014,50.4,2960,12369,288,3.8419444444444446,4.5280555555555555,80.0,0.37,17.667627752898596
12370,TRAIL DES ALPES MARITIMES 2014 - 45 KM,21 September 2014,45.1,2700,12370,73,4.636666666666667,4.820833333333334,72.1,0.3744798890429959,14.955920484010369
12371,TRAIL DES ALPES MARITIMES 2014 - 25 KM,21 September 2014,24.7,1480,12371,144,2.4880555555555555,2.5058333333333334,39.5,0.37468354430379747,15.76321915530429
12372,YURREBILLA ULTRA MARATHON 2014 - YUREBILLA TRAIL,21 September 2014,56.0,1870,12372,299,4.528611111111111,4.826944444444444,74.7,0.250334672021419,15.475628704609543
12373,SKY VIEW ULTRA-TRAIL YAMADA NOBORU 2014 - 120 KM,21 September 2014,119.9,6580,12373,385,15.68361111111111,15.903888888888888,185.7,0.3543349488422186,11.676389422573095
12374,SKY VIEW ULTRA-TRAIL YAMADA NOBORU 2014 - 60 KM,21 September 2014,66.2,3040,12374,554,7.385,7.453611111111111,96.6,0.3146997929606625,12.960160995788767
12375,WÖRTHERSEE TRAIL-MANIAK 2014 - 114K,19 September 2014,116.8,3870,12375,21,12.851666666666667,13.575833333333334,155.5,0.24887459807073956,11.45417715302928
12376,TRAIL DES DENTS-DU-MIDI 2014,20 September 2014,57.0,4200,12376,241,6.674444444444444,6.739722222222222,99.0,0.42424242424242425,14.68903268350987
12377,WÖRTHERSEE TRAIL-MANIAK 2014 - 57K,20 September 2014,60.5,1980,12377,156,5.61,5.704166666666667,80.3,0.24657534246575344,14.077428780131482
12378,VIRGIL CREST ULTRAS 2014 - 100M,20 September 2014,161.6,6100,12378,20,19.933333333333334,20.55,222.6,0.27403414195867026,10.832116788321168
12379,VIRGIL CREST ULTRAS 2014 - 50M,20 September 2014,80.8,3100,12379,96,8.183333333333334,8.7,111.8,0.2772808586762075,12.85057471264368
12380,VIRGIL CREST ULTRAS 2014 - 50K,20 September 2014,50.0,2000,12380,46,4.9,5.883333333333334,70.0,0.2857142857142857,11.898016997167138
12381,GLEN OF AHERLOW ULTRA 2014,20 September 2014,63.7,1450,12381,28,5.561111111111111,5.623611111111111,78.2,0.18542199488491048,13.905655717461103
12382,AROSA TRAILRUN 2014 - AROSA TRAILRUN 50KM,20 September 2014,50.7,3060,12382,73,5.6194444444444445,6.136388888888889,81.30000000000001,0.37638376383763833,13.248834366936764
12383,BELLE ÎLE EN TRAIL 2014 - L'ULTRA DES VAGUES,20 September 2014,84.0,2000,12383,330,7.2825,7.582777777777777,104.0,0.19230769230769232,13.715290497472344
12384,BELLE ÎLE EN TRAIL 2014 - TRAIL DU PONANT,20 September 2014,45.0,1000,12384,447,3.549166666666667,3.5966666666666667,55.0,0.18181818181818182,15.291936978683967
12385,ST OSWALD'S ULTRA 2014 - 100 MILE,20 September 2014,164.4,2160,12385,13,19.24138888888889,19.541944444444443,186.0,0.11612903225806452,9.517988372588876
12386,TRAIL D'ALBERTVILLE 2014,21 September 2014,42.6,3730,12386,108,5.308888888888889,5.412222222222222,79.9,0.46683354192740917,14.762882365017452
12387,MONTANARO TRAIL 2014 - GARA LUNGA,21 September 2014,52.0,2350,12387,57,5.739722222222222,6.1402777777777775,75.5,0.31125827814569534,12.295860665007917
12388,ECOTRAIL PRAZ DE LYS-SOMMAND 2014 - TRAIL 50 KM,21 September 2014,50.1,3680,12388,21,5.976388888888889,5.976388888888889,86.9,0.42347525891829685,14.540553102486639
12389,TRAIL D'ALBERTVILLE 2014 - ALBERTVILLE TRAIL - BALCONS DE MERCURY,21 September 2014,21.0,1270,12389,309,1.7844444444444445,1.8447222222222222,33.7,0.37685459940652816,18.268333082367114
12390,ULTRA-TRAIL® HARRICANA DU CANADA 2014 - 65K,13 September 2014,62.6,1890,12390,124,6.0975,6.118611111111111,81.5,0.23190184049079754,13.320016343578336
12391,ULTRA-TRAIL® HARRICANA DU CANADA 2014 - UT HARRICANA DU CANADA - UTHC 80K (50 MILES),13 September 2014,81.0,2200,12391,104,7.419722222222222,7.419722222222222,103.0,0.21359223300970873,13.88192130582906
12392,L'INFERNAL TRAIL DES VOSGES 2014 - 160 KM,13 September 2014,171.6,6560,12392,102,22.725,23.933055555555555,237.2,0.2765598650927487,9.910978539676645
12393,PINE TO PALM 100 MILE ENDURANCE RUN 2014,13 September 2014,161.0,6100,12393,126,18.71638888888889,19.358888888888888,222.0,0.2747747747747748,11.467600298456064
12394,ECOTRAIL DE BRUXELLES 2014 - 80 KM,13 September 2014,83.0,1150,12394,78,7.512222222222222,7.529444444444445,94.5,0.12169312169312169,12.550726776359477
12395,THE NORTH FACE ENDURANCE CHALLENGE WISCONSIN 2014 - 50 MILE,13 September 2014,80.5,1950,12395,178,5.465277777777778,6.461944444444445,100.0,0.195,15.475218157589305
12396,THE NORTH FACE ENDURANCE CHALLENGE WISCONSIN 2014 - 50K,13 September 2014,50.0,1100,12396,215,3.7958333333333334,3.8841666666666668,61.0,0.18032786885245902,15.704784381034113
12397,SURF COAST CENTURY 2014 - 100 KM SOLO,13 September 2014,98.8,1930,12397,181,8.940555555555555,8.940555555555555,118.1,0.1634208298052498,13.209469955881438
12398,THE GREAT NORTH WALK 100S 2014 - 100 MILES,13 September 2014,175.0,6130,12398,56,20.933333333333334,23.766666666666666,236.3,0.2594159966144731,9.94249649368864
